#Position (bp)	mapping quality
2.888985801E9	0.02098832134990233
2.889229866E9	3.875956116963154
2.8895790755E9	3.4700753476577733
2.889951796E9	11.732926971308771
2.8901135465E9	0.7414677171360803
2.8902557705E9	11.279637512899896
2.8904186985E9	0.0
2.8906437185E9	2.190601850379932
2.8908288345E9	0.3135132236673558
2.890981424E9	7.521873546749572
2.8911688005E9	0.8559489790851267
2.8913080195E9	0.8715244487056567
2.8914628095E9	6.394087665647299
2.8916585145E9	0.4516351755664562
2.8925472575E9	0.3046556816061669
2.893404342E9	12.153390650799977
2.8935413165E9	0.0
2.8937144E9	4.9912049886457845
2.8938670755E9	7.299682477101037
2.894495074E9	0.017029025214759613
2.896831261E9	0.13901443055122795
2.8986932995E9	0.541622723128899
2.8988572775E9	7.4391178474114446
2.8989957195E9	28.700968422451453
2.8994933275E9	0.4151432466662277
2.89996607E9	4.612568409133798
2.900096484E9	1.0839340977800038
2.9002881635E9	0.11368965724179779
2.9005228225E9	0.06036514694856094
2.9007376895E9	4.043198736747124
2.9009214585E9	3.1523791721902352
2.9011053345E9	0.528705499786471
2.901244009E9	0.0
2.9018593855E9	6.5068905491966404
2.902550898E9	4.146460781634326
2.9027498425E9	1.382750951283563
2.9029180535E9	6.963105341373847
2.9030958505E9	2.023695836074819
2.903236903E9	0.06560018414086777
2.903378271E9	0.0
2.9035976075E9	2.5131848567301556
2.9042365785E9	2.861966297522964
2.9048794465E9	5.32670159806802
2.9053418075E9	3.8559160173192875
2.9057249595E9	0.06928917785365701
2.905983073E9	1.038228675136116
2.906237048E9	2.183403588225048
2.9063221355E9	7.708429515243174
2.906419947E9	0.3022295484554637
2.906652359E9	0.3298161746953269
2.9068714015E9	0.5972437576859327
2.9070190175E9	0.0
2.907136287E9	0.0
2.9072577055E9	0.9563525314419827
2.9073733645E9	15.222581937120353
2.9076229215E9	0.44770404071335873
2.9079320895E9	3.243562203737317
2.9081124645E9	0.8494121236971841
2.9083581135E9	0.23089491420961017
2.908607172E9	0.010368358179646205
