#Position (bp)	insert size
3.214431141E9	189.70178926441352
3.214684071E9	186.56010798793076
3.214970895E9	180.86121819583656
3.2152807965E9	187.67154292023184
3.2157122075E9	189.9752896270006
3.216124641E9	185.70788732394365
3.2165191445E9	184.25321336760925
3.2167284695E9	135.0
3.216816394E9	184.02696629213483
3.2169855065E9	164.46428571428572
3.217221355E9	187.14437194127242
3.2174198055E9	178.15712494776432
3.217547141E9	185.83620689655172
3.2177472715E9	191.48418334409297
3.218075865E9	188.28500997769692
3.2184014195E9	181.9446153846154
3.21861934E9	181.50229709035222
3.218790037E9	179.09328358208955
3.218927574E9	182.43367346938774
3.219178228E9	189.34881455017862
3.219695868E9	185.9506496156724
3.2201537955E9	188.7196144922363
3.220316351E9	184.1451612903226
3.2205178835E9	174.26072607260727
3.2208124235E9	184.0655737704918
3.2210694465E9	188.89904264577893
3.221262018E9	190.16390758595597
3.221402796E9	185.86565809379726
3.221707994E9	191.21320780838985
3.2222369555E9	186.998941308807
3.2228721145E9	187.82096584216725
3.2233024115E9	185.22119428090832
3.224185272E9	188.0981314976117
3.227369036E9	186.37617604487065
3.2298928435E9	181.4775413711584
3.2301042805E9	179.26174496644296
3.2302653395E9	181.6931200252187
3.2304298405E9	181.12087912087912
3.230578831E9	185.75641025641025
3.2308109625E9	184.54407938257992
3.2311861265E9	178.18820861678006
3.231488962E9	176.14285714285714
3.231720614E9	187.32276187024283
3.231991785E9	188.39547413793105
3.2321666995E9	178.3957219251337
3.232216515E9	198.0
3.2323221585E9	182.89487575319953
3.2325224045E9	188.23659408514789
3.232694619E9	190.72676056338028
3.2328560365E9	188.86261040235524
3.233001453E9	187.43003494282084
3.233110552E9	189.9519927536232
3.233195703E9	187.40151515151516
3.233719122E9	191.63581488933602
3.2344825705E9	188.1351931330472
3.234858778E9	175.0071942446043
3.2350518705E9	191.5
3.2352970795E9	27.18516674962668
3.235487229E9	181.24516785350966
3.23556284E9	185.54186443895955
3.2357844895E9	189.83839637797576
3.2360469455E9	177.5952380952381
3.236148746E9	184.7310924369748
3.2362408545E9	177.8293650793651
3.2363769755E9	189.18077324973876
3.2365418755E9	190.49712770658417
3.2369905015E9	185.10149929235823
3.2374218665E9	182.366511627907
3.239490992E9	187.0844823871593
3.241990473E9	186.64388356669124
3.2436894095E9	190.25358110723965
3.2449015995E9	183.365072587532
3.245894665E9	187.1900288651441
3.246991954E9	188.99483490130973
3.24716499E9	187.267929089444
3.2472888625E9	183.2189781021898
3.24751439E9	185.47235065655633
3.247732711E9	183.5135286998617
3.2479482185E9	185.43751983917045
3.248209812E9	177.98275862068965
3.24843581E9	189.08767772511848
3.248742054E9	183.31663974151857
3.2489922825E9	179.23387096774192
3.249241512E9	184.44070831675288
3.2495832255E9	184.98714705681274
3.249768684E9	192.6627294203162
3.2498970865E9	186.9559748427673
3.2500641525E9	189.44552845528455
3.250233321E9	184.91379310344828
3.2504641475E9	189.7380281690141
3.2507314375E9	187.87165178571428
3.250931609E9	190.77
3.25110035E9	188.0076481835564
3.251272805E9	186.9409594095941
3.251406084E9	190.24137931034483
3.251536554E9	188.9203539823009
3.2517286605E9	190.1238866396761
3.251890496E9	183.40796019900498
3.252026404E9	193.45038167938932
3.252184881E9	188.80307692307693
3.252336209E9	186.03623188405797
3.2524929725E9	185.48494983277592
3.2526492185E9	186.2357512953368
3.252814558E9	183.88927698218652
3.252978446E9	182.39901256732495
3.2531275405E9	183.5598062953995
3.25325064E9	182.66930379746836
3.2533951605E9	181.98578199052133
3.2535133475E9	185.0
3.2536423935E9	162.0
3.2537978295E9	189.66563393708293
3.253870882E9	171.89655172413794
3.253946123E9	187.8624641833811
3.254096418E9	189.21441395229547
3.254345392E9	182.04901960784315
3.2545957105E9	186.36756126021004
3.254776607E9	182.86206896551724
3.254944905E9	183.84493670886076
3.2550827185E9	188.38252148997134
3.2552740765E9	187.8042065244052
3.2555665205E9	189.1095948827292
3.255809726E9	187.90409285277948
3.256051128E9	192.12038043478262
3.256279016E9	179.5855855855856
3.256596293E9	185.0052098408104
3.256894877E9	187.3544776119403
3.2570348465E9	186.01970443349754
3.257231861E9	180.1725
3.257389304E9	172.65886287625418
3.257504313E9	179.81948051948052
3.257685022E9	186.73100120627262
3.257881507E9	177.990231990232
3.257999374E9	182.89376443418013
3.2581168145E9	178.41507720254313
3.2582318895E9	171.62
3.258321402E9	181.0
3.2585547095E9	160.4972356599862
3.258863297E9	182.65217391304347
3.2590463295E9	186.9997795414462
3.25912794E9	171.19402985074626
3.259291952E9	183.3758807588076
3.2594320355E9	179.73880597014926
3.259672221E9	189.51063075832744
3.2600461745E9	182.43818920487521
3.2603277075E9	182.6045169798879
3.2605482325E9	188.5272016831981
3.260742234E9	188.6180313025482
3.260933481E9	189.51102204408818
3.261038819E9	179.66666666666666
3.261157713E9	185.09074686054197
3.2614027625E9	182.6454055077127
3.2617565025E9	179.61760461760463
3.261965113E9	0.0
3.2620482395E9	181.02857142857144
3.2621604085E9	184.2041756217378
3.262392697E9	186.72958500669344
3.2627244025E9	173.66212534059946
3.263054774E9	181.55634638196915
3.264735664E9	189.1980224874248
3.2674858885E9	188.19915346805024
3.2689381125E9	185.57104719689718
3.269171626E9	178.50493827160494
3.269355991E9	188.62818371607517
3.2695604285E9	184.2613304488913
3.26965773E9	183.77583262169085
3.26993266E9	182.95708988620382
3.270438985E9	181.65518588449768
3.2709049115E9	185.87690925426776
3.271341747E9	188.25703073904512
3.271578546E9	177.91304347826087
3.271593411E9	167.92857142857142
3.2716165405E9	184.548644338118
3.2716650485E9	179.45283018867926
3.2719007085E9	190.66559485530547
3.2721096115E9	160.5
3.2729032935E9	185.61250418509576
3.2739480185E9	184.92365287836014
3.2743123675E9	186.01041470606688
3.2744423285E9	187.4035532994924
3.274567552E9	190.28403990024938
3.275092502E9	192.15722517398788
3.2756214355E9	187.08482825754416
3.275894228E9	188.99019314268602
3.27618417E9	189.5877866814037
3.276393725E9	181.6184210526316
3.2767256195E9	189.57019871135415
3.277112807E9	185.84528470746167
3.2774711835E9	186.80524610887255
3.278164618E9	189.34674308387523
3.278892452E9	188.36136749612345
3.279410368E9	188.15702306079663
3.279738184E9	189.71396697902722
3.2799490295E9	185.58772590361446
3.2803376225E9	186.08096740273396
3.2808102315E9	186.93332105360102
3.281147748E9	189.9254835039818
3.2814049345E9	189.03779985461594
3.2816159575E9	175.3302752293578
3.282193494E9	189.88274729785195
3.2832442865E9	189.41180779372985
3.283878427E9	185.38594073053068
3.284133872E9	183.7521072796935
3.2845392805E9	187.99251774413483
3.2848106465E9	200.23880597014926
3.2850194105E9	187.83366770016414
3.285443183E9	183.79212792127922
3.2858902635E9	187.11111111111111
3.2861802865E9	181.18072289156626
3.28630889E9	188.07750209088374
3.286466028E9	184.0043023970498
3.2865893585E9	184.74756421612045
3.2868938375E9	181.73089430894308
3.28734903E9	180.09232096635031
3.2877605135E9	190.04888653857452
3.2880997695E9	187.33590495293936
3.2883004E9	184.82302631578946
3.288620315E9	181.51244377811093
3.2888990915E9	191.56508183943882
3.2891327555E9	191.0912340912341
3.2894356555E9	189.50054367524464
3.289618521E9	185.75616536633487
3.290032112E9	188.11389556074374
3.290495438E9	188.0282889316122
3.290779908E9	187.1946962067808
3.291357195E9	188.4495605937523
3.291795873E9	183.4296860011511
3.292007229E9	187.08196129404968
3.292443998E9	189.97444686818324
3.292899688E9	192.69823772028496
3.293172412E9	184.83597234611955
3.2933761555E9	183.52351115198897
3.2935874075E9	181.4807634415076
3.293753565E9	173.0093131548312
3.2939389925E9	186.24414987150007
3.294096681E9	185.14492195027944
3.2943081635E9	190.11564607052063
3.2945439495E9	185.13429256594725
3.294749721E9	189.097244732577
3.295064449E9	186.71420922294357
3.2954106905E9	190.28997317928616
3.2960894555E9	186.57454178092075
3.296694698E9	182.75857556781008
3.2968400715E9	180.65267968425425
3.297055838E9	184.56731092033957
3.2972554895E9	185.93238892466195
3.297360178E9	187.0634632819583
3.297577521E9	184.93586387434556
3.2980344385E9	187.39286859259786
3.298777168E9	175.2
